139	./.tau_ledger/evolver/evolver-20250914T151253Z.json
139	./.tau_ledger/evolver/evolver-20250914T162239Z.json
139	./.tau_ledger/evolver/evolver-20250914T162501Z.json
139	./.tau_ledger/evolver/evolver-20250914T162526Z.json
139	./.tau_ledger/evolver/evolver-20250914T164603Z.json
139	./.tau_ledger/evolver/evolver-20250914T175521Z.json
487	./.tau_ledger/experimental/bootstrap_mu.json
439	./.tau_ledger/experimental/bsd_rank1.json
485	./.tau_ledger/experimental/fft_bsd.json
422	./.tau_ledger/experimental/symsquare_zeros.json
312	./.tau_ledger/exports/export_repo_261da4bb9294.json
185	./.tau_ledger/galois/rho_1757927249.json
175	./.tau_ledger/gates/report.20250914T025733Z.txt
380	./.tau_ledger/gates/report.20250914T162008Z.txt
242	./.tau_ledger/gates/report.20250914T175528Z.txt
343	./.tau_ledger/gates/report.20250914T190401Z.txt
376	./.tau_ledger/gates/report.20250914T192829Z.txt
376	./.tau_ledger/gates/report.20250914T193438Z.txt
376	./.tau_ledger/gates/report.20250914T193616Z.txt
122	./.tau_ledger/genius/consciousv1-20250914T192812Z.meta
122	./.tau_ledger/genius/consciousv1-20250914T192821Z.meta
126	./.tau_ledger/genius/consciousv1-20250914T193420Z.meta
126	./.tau_ledger/genius/consciousv1-20250914T193430Z.meta
153	./.tau_ledger/genius/consciousv1-20250914T193559Z.meta
153	./.tau_ledger/genius/consciousv1-20250914T193608Z.meta
166	./.tau_ledger/genius/darkv1-20250914T175525Z.meta
166	./.tau_ledger/genius/darkv1-20250914T175529Z.meta
166	./.tau_ledger/genius/darkv1-20250914T190359Z.meta
166	./.tau_ledger/genius/darkv1-20250914T192812Z.meta
166	./.tau_ledger/genius/darkv1-20250914T192822Z.meta
166	./.tau_ledger/genius/darkv1-20250914T193420Z.meta
166	./.tau_ledger/genius/darkv1-20250914T193430Z.meta
166	./.tau_ledger/genius/darkv1-20250914T193559Z.meta
166	./.tau_ledger/genius/darkv1-20250914T193609Z.meta
180	./.tau_ledger/genius/entangle-20250914T192811Z-1.meta
190	./.tau_ledger/genius/entangle-20250914T192811Z-2.meta
180	./.tau_ledger/genius/entangle-20250914T192821Z-1.meta
190	./.tau_ledger/genius/entangle-20250914T192821Z-2.meta
186	./.tau_ledger/genius/entangle-20250914T193419Z-1.meta
187	./.tau_ledger/genius/entangle-20250914T193419Z-2.meta
186	./.tau_ledger/genius/entangle-20250914T193429Z-1.meta
187	./.tau_ledger/genius/entangle-20250914T193429Z-2.meta
186	./.tau_ledger/genius/entangle-20250914T193558Z-1.meta
187	./.tau_ledger/genius/entangle-20250914T193558Z-2.meta
186	./.tau_ledger/genius/entangle-20250914T193608Z-1.meta
187	./.tau_ledger/genius/entangle-20250914T193608Z-2.meta
309	./.tau_ledger/genius/godelv1-20250914T175524Z.meta
309	./.tau_ledger/genius/godelv1-20250914T175527Z.meta
309	./.tau_ledger/genius/godelv1-20250914T175530Z.meta
309	./.tau_ledger/genius/godelv1-20250914T190357Z.meta
309	./.tau_ledger/genius/godelv1-20250914T190400Z.meta
245	./.tau_ledger/genius/godelv1-20250914T192810Z.meta
245	./.tau_ledger/genius/godelv1-20250914T192820Z.meta
245	./.tau_ledger/genius/godelv1-20250914T193418Z.meta
245	./.tau_ledger/genius/godelv1-20250914T193429Z.meta
245	./.tau_ledger/genius/godelv1-20250914T193558Z.meta
245	./.tau_ledger/genius/godelv1-20250914T193607Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T192812Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T192822Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T193420Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T193430Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T193600Z.meta
160	./.tau_ledger/genius/gombocv1-20250914T193609Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T175526Z.meta
127	./.tau_ledger/genius/mandelbrotv1-20250914T175531Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T190359Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T192819Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T192828Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T193427Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T193437Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T193606Z.meta
132	./.tau_ledger/genius/mandelbrotv1-20250914T193615Z.meta
149	./.tau_ledger/genius/omegav1-20250914T192819Z.meta
149	./.tau_ledger/genius/omegav1-20250914T192829Z.meta
149	./.tau_ledger/genius/omegav1-20250914T193428Z.meta
149	./.tau_ledger/genius/omegav1-20250914T193437Z.meta
149	./.tau_ledger/genius/omegav1-20250914T193607Z.meta
149	./.tau_ledger/genius/omegav1-20250914T193616Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T175525Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T175531Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T190358Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T192811Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T192821Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T193419Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T193429Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T193559Z.meta
185	./.tau_ledger/genius/paradoxv1-20250914T193608Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T192820Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T192829Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T193428Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T193438Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T193607Z.meta
228	./.tau_ledger/genius/riemannv1-20250914T193616Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T192820Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T192829Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T193428Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T193438Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T193607Z.meta
132	./.tau_ledger/genius/singularityv1-20250914T193616Z.meta
443	./.tau_ledger/geom/anchor_20250919172810_73c9c826c7c7ca46239ca835d6a7c7aa65b4ee3ad11df0536853f36ca1fb45dd.json
443	./.tau_ledger/geom/anchor_20250919202754_d082d40c298d662a4da7619f5808454876f9e16db5fdd2c3d4bd70ffcec65eac.json
3190	./.tau_ledger/geom/proof_tree.jsonl
522	./.tau_ledger/geom/similar_20250919172808_bb63f3cc067c4ac221b246619d30ef9500e573f051334a1495de0767b1717e50.json
522	./.tau_ledger/geom/similar_20250919202754_9e3ef5541935ade74904d49132ce684ee2861b18e52afdc2075c5921fad2b440.json
526	./.tau_ledger/geom/stability_20250919172807_ac72c0ca1d5307438a8cf39ff24fd56090e2d54fa4718815fbc25010c59ee4f7.json
526	./.tau_ledger/geom/stability_20250919202753_4d0ae2819832c845fc475ba8b490a65fca9e051695c85ccd90c0b2c667f9e05e.json
523	./.tau_ledger/geom/symmetry_20250919172806_04a6797fbd465b29c6870d90860f162babb45e31da244c4880fc2c79e4295306.json
523	./.tau_ledger/geom/symmetry_20250919202752_bcaf00884275f16c84baae40c8f51e2f16d7292b735b205430341900a7c0d779.json
439	./.tau_ledger/geom/verify_20250919172811_eb8e554134967468781cdceb80b1f0672cea26aa851a4429072b05147d13387a.json
439	./.tau_ledger/geom/verify_20250919202755_8a4171ece9891b25901d293d902994676ab4e773d4ca7b529c64205e5286738c.json
51	./.tau_ledger/holo/holov1-%Y%m%dT%H%M%SZ.json
323	./.tau_ledger/holo/holov1-20250914T142135Z.json
323	./.tau_ledger/holo/holov1-20250914T143706Z.json
323	./.tau_ledger/holo/holov1-20250914T144201Z.json
323	./.tau_ledger/holo/holov1-20250914T144418Z.json
323	./.tau_ledger/holo/holov1-20250914T144753Z.json
323	./.tau_ledger/holo/holov1-20250914T150653Z.json
323	./.tau_ledger/holo/holov1-20250914T151243Z.json
227	./.tau_ledger/holo/holov1-20250914T192807Z.json
227	./.tau_ledger/holo/holov1-20250914T193414Z.json
227	./.tau_ledger/holo/holov1-20250914T193555Z.json
486	./.tau_ledger/interf/rows.txt
7424	./.tau_ledger/iwasawa/mu_sampling.json
582	./.tau_ledger/jupyter/cellv1-20250913T062756Z.json
582	./.tau_ledger/jupyter/cellv1-20250913T062837Z.json
587	./.tau_ledger/jupyter/cellv1-20250913T063004Z.json
538	./.tau_ledger/jupyter/tau_trace.py
148	./.tau_ledger/langlands/L_tau.json
592	./.tau_ledger/langlands/ap.json
592	./.tau_ledger/langlands/ap_stable.json
1715	./.tau_ledger/langlands/combined_ap_satake.json
1715	./.tau_ledger/langlands/combined_ap_satake_stable.json
273	./.tau_ledger/langlands/motives.json
2007	./.tau_ledger/langlands/phase_next_20250915_201535Z.sha
2098	./.tau_ledger/langlands/phase_next_20250915_202358Z.sha
3428	./.tau_ledger/langlands/phase_next_20250915_203919Z.sha
3428	./.tau_ledger/langlands/phase_next_20250915_212530Z.sha
3428	./.tau_ledger/langlands/phase_next_20250915_213116Z.sha
3778	./.tau_ledger/langlands/phase_next_20250915_213806Z.sha
3778	./.tau_ledger/langlands/phase_next_20250915_214137Z.sha
3778	./.tau_ledger/langlands/phase_next_20250915_214452Z.sha
3778	./.tau_ledger/langlands/phase_next_20250915_214733Z.sha
3778	./.tau_ledger/langlands/phase_next_20250915_215117Z.sha
4704	./.tau_ledger/langlands/phase_next_20250915_232012Z.sha
3778	./.tau_ledger/langlands/phase_next_latest.sha
25	./.tau_ledger/langlands/rank.json
1226	./.tau_ledger/langlands/satake.json
1226	./.tau_ledger/langlands/satake_stable.json
103	./.tau_ledger/last_run_A.json
103	./.tau_ledger/last_run_B.json
309	./.tau_ledger/lean_proof_v2.json
51	./.tau_ledger/metrics/monodromy.json
163	./.tau_ledger/mirror/mirrorv1-%Y%m%dT%H%M%SZ.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T144208Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T144425Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T144800Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T150700Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T151250Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T162238Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T162459Z.meta
288	./.tau_ledger/mirror/mirrorv1-20250914T162524Z.meta
187	./.tau_ledger/mirror/mirrorv1-20250914T192808Z.meta
187	./.tau_ledger/mirror/mirrorv1-20250914T193415Z.meta
187	./.tau_ledger/mirror/mirrorv1-20250914T193555Z.meta
0	./.tau_ledger/morphism_map.tsv
0	./.tau_ledger/morphism_pairs.tsv
91	./.tau_ledger/morpho/global.L
241	./.tau_ledger/morpho/lean_geom/shot_A.receipt.json
199	./.tau_ledger/morpho/procrustes.local
371	./.tau_ledger/morpho/profile/left__right_20250919201716.receipt.json
371	./.tau_ledger/morpho/profile/left__right_20250919201727.receipt.json
371	./.tau_ledger/morpho/profile/left__right_20250919202225.receipt.json
780	./.tau_ledger/morpho/v_frontal.local
65	./.tau_ledger/morpho/v_frontal.local.sha256
360	./.tau_ledger/morpho/zk/shot_A__shot_B_20250919145014.receipt.json
360	./.tau_ledger/morpho/zk/shot_A__shot_B_20250919145145.receipt.json
360	./.tau_ledger/morpho/zk/shot_A__shot_B_20250919145155.receipt.json
357	./.tau_ledger/motives/motive_15537.json
357	./.tau_ledger/motives/motive_28404.json
356	./.tau_ledger/motives/motive_8578.json
356	./.tau_ledger/motives/motive_9220.json
16	./.tau_ledger/per_leaf_tau.tsv
202	./.tau_ledger/perma/permav1-20250914T144205Z.meta
202	./.tau_ledger/perma/permav1-20250914T144423Z.meta
202	./.tau_ledger/perma/permav1-20250914T144758Z.meta
202	./.tau_ledger/perma/permav1-20250914T150657Z.meta
202	./.tau_ledger/perma/permav1-20250914T151248Z.meta
202	./.tau_ledger/perma/permav1-20250914T162236Z.meta
202	./.tau_ledger/perma/permav1-20250914T162458Z.meta
202	./.tau_ledger/perma/permav1-20250914T162523Z.meta
202	./.tau_ledger/perma/permav1-20250914T164600Z.meta
202	./.tau_ledger/perma/permav1-20250914T175519Z.meta
202	./.tau_ledger/perma/permav1-20250914T190354Z.meta
202	./.tau_ledger/perma/permav1-20250914T192808Z.meta
202	./.tau_ledger/perma/permav1-20250914T193416Z.meta
202	./.tau_ledger/perma/permav1-20250914T193556Z.meta
4	./.tau_ledger/phys/debye_cap.txt
265	./.tau_ledger/phys/lattice.json
113	./.tau_ledger/pubkey.pem
301	./.tau_ledger/receipts/demo-20250914T023421Z.json
275	./.tau_ledger/receipts/genius_plan.receipt
65	./.tau_ledger/receipts/genius_plan.sha256
1111	./.tau_ledger/receipts/receipt_2025-09-15T21-41-37Z_c6390eb.json
1111	./.tau_ledger/receipts/receipt_2025-09-15T21-44-52Z_5d78116.json
1111	./.tau_ledger/receipts/receipt_2025-09-15T21-47-33Z_f726ea2.json
1111	./.tau_ledger/receipts/receipt_2025-09-15T21-51-17Z_f726ea2.json
1111	./.tau_ledger/receipts/receipt_c6390eb9c5a1.json
667	./.tau_ledger/rg/affine_leaf.json
65	./.tau_ledger/rg/affine_leaf.sha256
0	./.tau_ledger/runlogs/bin_stamp.err
155	./.tau_ledger/runlogs/bin_stamp.out
134	./.tau_ledger/runlogs/bin_verify.err
213	./.tau_ledger/runlogs/bin_verify.out
0	./.tau_ledger/runlogs/cache_log.err
69	./.tau_ledger/runlogs/cache_log.out
0	./.tau_ledger/runlogs/cache_predict.err
27	./.tau_ledger/runlogs/cache_predict.out
134	./.tau_ledger/runlogs/cache_stamp.err
57	./.tau_ledger/runlogs/cache_stamp.out
0	./.tau_ledger/runlogs/evolver.err
71	./.tau_ledger/runlogs/evolver.out
134	./.tau_ledger/runlogs/evolver_stamp.err
63	./.tau_ledger/runlogs/evolver_stamp.out
142	./.tau_ledger/runlogs/gen_conscious.err
250	./.tau_ledger/runlogs/gen_conscious.out
0	./.tau_ledger/runlogs/gen_dark.err
295	./.tau_ledger/runlogs/gen_dark.out
132	./.tau_ledger/runlogs/gen_entangle.err
54	./.tau_ledger/runlogs/gen_entangle.out
222	./.tau_ledger/runlogs/gen_godel.err
305	./.tau_ledger/runlogs/gen_godel.out
136	./.tau_ledger/runlogs/gen_gomboc.err
189	./.tau_ledger/runlogs/gen_gomboc.out
730	./.tau_ledger/runlogs/gen_mandel.err
355	./.tau_ledger/runlogs/gen_mandel.out
122	./.tau_ledger/runlogs/gen_omega.err
183	./.tau_ledger/runlogs/gen_omega.out
0	./.tau_ledger/runlogs/gen_paradox.err
360	./.tau_ledger/runlogs/gen_paradox.out
136	./.tau_ledger/runlogs/gen_riemann.err
195	./.tau_ledger/runlogs/gen_riemann.out
132	./.tau_ledger/runlogs/gen_singularity.err
219	./.tau_ledger/runlogs/gen_singularity.out
132	./.tau_ledger/runlogs/gen_unified.err
440	./.tau_ledger/runlogs/gen_unified.out
0	./.tau_ledger/runlogs/gen_verify_ent.err
130	./.tau_ledger/runlogs/gen_verify_ent.out
164	./.tau_ledger/runlogs/holo_build.err
171	./.tau_ledger/runlogs/holo_build.out
134	./.tau_ledger/runlogs/holo_stamp.err
54	./.tau_ledger/runlogs/holo_stamp.out
67	./.tau_ledger/runlogs/holo_verify.err
0	./.tau_ledger/runlogs/holo_verify.out
134	./.tau_ledger/runlogs/mirror_fetch.err
285	./.tau_ledger/runlogs/mirror_fetch.out
0	./.tau_ledger/runlogs/mirror_stamp.err
128	./.tau_ledger/runlogs/mirror_stamp.out
67	./.tau_ledger/runlogs/mirror_verify.err
0	./.tau_ledger/runlogs/mirror_verify.out
0	./.tau_ledger/runlogs/perma_pin.err
675	./.tau_ledger/runlogs/perma_pin.out
0	./.tau_ledger/runlogs/perma_stamp.err
165	./.tau_ledger/runlogs/perma_stamp.out
67	./.tau_ledger/runlogs/perma_verify.err
0	./.tau_ledger/runlogs/perma_verify.out
0	./.tau_ledger/runlogs/phys_delta27.err
55	./.tau_ledger/runlogs/phys_delta27.out
134	./.tau_ledger/runlogs/phys_stamp.err
0	./.tau_ledger/runlogs/phys_stamp.out
0	./.tau_ledger/runlogs/phys_symm.err
61	./.tau_ledger/runlogs/phys_symm.out
0	./.tau_ledger/runlogs/policy_gate.err
337	./.tau_ledger/runlogs/policy_gate.out
8	./.tau_ledger/self/root.sha256
64	./.tau_ledger/sheaf.digest
117	./.tau_ledger/sheaf.preimage
233	./.tau_ledger/signature/sigv1-20250914T035320Z.json
103	./.tau_ledger/sigring/ringv1-20250914T023849Z.json
64	./.tau_ledger/sigring/ringv1-20250914T023849Z.sig
294	./.tau_ledger/sigring/ringv1-20250914T023849Z.txt
0	./.tau_ledger/src_leaf.tsv
197	./.tau_ledger/tau_bin/binv1-20250914T150740Z.meta
197	./.tau_ledger/tau_bin/binv1-20250914T151916Z.meta
197	./.tau_ledger/tau_bin/binv1-20250914T192810Z.meta
197	./.tau_ledger/tau_bin/binv1-20250914T193417Z.meta
197	./.tau_ledger/tau_bin/binv1-20250914T193557Z.meta
53	./.tau_ledger/tau_cert.tsv
2235	./.tau_ledger/tau_sheaf/events.jsonl
37	./.tau_ledger/timechain/chain.tsv
69	./.tau_ledger/timefolds/tf-20250914T022248Z.files
0	./.tau_ledger/timefolds/tf-20250914T022248Z.meta
69	./.tau_ledger/timefolds/tf-20250914T022521Z.files
191	./.tau_ledger/timefolds/tf-20250914T022521Z.meta
83	./.tau_ledger/xref/index.v1
0	./.tau_ledger/zkdiff/base-20250913T063507Z.files
61289	./.tau_ledger/zkdiff/base-20250913T063655Z.files
61289	./.tau_ledger/zkdiff/base-20250913T064026Z.files
188	./.tau_ledger/zkdiff/base-20250913T064026Z.meta
62260	./.tau_ledger/zkdiff/base-20250913T064416Z.files
62260	./.tau_ledger/zkdiff/base-20250913T064616Z.files
62260	./.tau_ledger/zkdiff/base-20250913T065313Z.files
188	./.tau_ledger/zkdiff/base-20250913T065313Z.meta
35122	./.tau_ledger/zkdiff/base-20250914T041543Z.files
188	./.tau_ledger/zkdiff/base-20250914T041543Z.meta
232	./.tau_plan_roots.env
296	./CITATION.cff
183	./CODE_OF_CONDUCT.md
312	./CONTRIBUTING.md
2970	./Core/Certificate.lean
181	./Core/Residue.lean
2392	./Core/Sheaf.lean
479	./Core/Tau.lean
154	./Dockerfile.ramanujan
322	./FACE.txt
117	./FusionMain.lean
2019	./LICENSE
470	./LLM_START_HERE.txt
0	./LS3D-W/.gitkeep
614	./Main.lean
2421	./Main2.lean
211	./Makefile
65	./POISON
308	./PRIVACY.md
13228	./README.md
76	./Receipt/Receipt.lean
786	./SECURITY.md
306	./SUPPORT.md
301	./TERMS.md
2026	./Tau/Coho.lean
1298	./Tau/DeltaComplex.lean
657	./Tau/LeafGroup.lean
3925	./Tau/ProveV2.lean
22	./TauCrystal.lean
33	./TauCrystal/Basic.lean
4193	./TauCrystal/Cli.lean
103	./TauCrystal/Core.lean
805	./TauCrystal/Derived/Refactor.lean
1334	./TauCrystal/Fermion.lean
725	./TauCrystal/GeomProofs/shot_A.lean
321	./TauCrystal/Infinity/ReceiptInf.lean
68	./TauCrystal/Init.lean
349	./TauCrystal/Proofs.lean
750	./TauCrystal/Proofs/LaurentCheck.lean
337	./TauCrystal/Proofs/TauMonotonic.lean
1203	./TauCrystal/ReceiptCategory.lean
1096	./TauCrystal/Spectral.lean
1410	./TauCrystal/VerifyChain.lean
77	./TauProofs.lean
1583	./TauProofs/Cohomology.lean
949	./TauProofs/DriftBound.lean
1094	./TauProofs/Leaf.lean
2343	./TauProofs/TauBounds.lean
136757	./_ci_artifacts/confirm_double_zero.json
136757	./_ci_artifacts/confirm_double_zero_stable.json
336	./_ci_artifacts/physics/passport.json
887	./_ci_artifacts/physics/post_cert.json
142	./_ci_artifacts/physics/post_meas.json
546	./_ci_artifacts/physics/pre_cert.json
404	./_ci_artifacts/smartcache-receipt/receipt.json
84	./_ci_artifacts/tau-crystal-manifest/fusion.stdout.txt
587	./_ci_artifacts/tau-ledger-jupyter/.tau_ledger/jupyter/cellv1-20250913T151114Z.json
586	./_ci_artifacts/tau-ledger-jupyter/.tau_ledger/jupyter/cellv1-20250913T151115Z.json
13823	./_ci_artifacts/tau-ledger-jupyter/docs/manifest.md
0	./_ci_artifacts/tau-receipt/assure-empty.txt
95	./_exports/tau_crystal-261da4bb9294.zip.sha256
2513	./_fusion_out/MANIFEST.json
108	./_fusion_out/plumbing/box-FUSE-D23/box.json
211	./_fusion_out/plumbing/box-FUSE-D23/cm-sector_receipt.json
111	./_fusion_out/plumbing/box-FUSE-D23/framing_1.json
4476	./_fusion_out/plumbing/box-FUSE-D23/fwd.csv
183	./_fusion_out/plumbing/box-FUSE-D23/hysteresis.json
4466	./_fusion_out/plumbing/box-FUSE-D23/p23/fwd.csv
190	./_fusion_out/plumbing/box-FUSE-D23/p23/hysteresis_p.json
4474	./_fusion_out/plumbing/box-FUSE-D23/p23/rev.csv
4350	./_fusion_out/plumbing/box-FUSE-D23/p3/fwd.csv
190	./_fusion_out/plumbing/box-FUSE-D23/p3/hysteresis_p.json
4345	./_fusion_out/plumbing/box-FUSE-D23/p3/rev.csv
4396	./_fusion_out/plumbing/box-FUSE-D23/p5/fwd.csv
190	./_fusion_out/plumbing/box-FUSE-D23/p5/hysteresis_p.json
4409	./_fusion_out/plumbing/box-FUSE-D23/p5/rev.csv
4483	./_fusion_out/plumbing/box-FUSE-D23/rev.csv
123	./_fusion_out/plumbing/box-FUSE-D23/theta_to_box-FUSE-D23.json
128	./_fusion_out/spectral/trace.json
748	./_grab_face_17849808086/morpho-receipts/ledger/morpho_receipts.jsonl
3	./_grab_face_17849808086/morpho-receipts/output/morpho_report.json
35	./_grab_face_17849808086/morpho-receipts/output/morpho_report.md
105304	./_grab_face_17849808086/morpho-receipts/public/FACE.txt
180051	./_grab_face_17849808086/morpho-receipts/public/face2.txt
1523715	./_verify/coin.zip
36113	./_verify/tracked.lst
1360	./_verify/unzip/tau_crystal/.galois/automorphisms.tsv
34	./_verify/unzip/tau_crystal/.ghosts_build/museum-20250916041616/.archive/missing.tsv
296	./_verify/unzip/tau_crystal/.ghosts_build/museum-20250916041616/README.md
153	./_verify/unzip/tau_crystal/.gitattributes
765	./_verify/unzip/tau_crystal/.github/workflows/.github/workflows/assure.yml
750	./_verify/unzip/tau_crystal/.github/workflows/_boundary.disabled
2747	./_verify/unzip/tau_crystal/.github/workflows/assure.yml
438	./_verify/unzip/tau_crystal/.github/workflows/hecke-11a1.yml
547	./_verify/unzip/tau_crystal/.github/workflows/labs/automorphic_catalog.yml
3229	./_verify/unzip/tau_crystal/.github/workflows/labs/bash-langlands.yml
1185	./_verify/unzip/tau_crystal/.github/workflows/labs/boundary.yml
741	./_verify/unzip/tau_crystal/.github/workflows/labs/census.yml
390	./_verify/unzip/tau_crystal/.github/workflows/labs/codeql.yml
665	./_verify/unzip/tau_crystal/.github/workflows/labs/ds.yml
162	./_verify/unzip/tau_crystal/.github/workflows/labs/genius-dark.yml
1040	./_verify/unzip/tau_crystal/.github/workflows/labs/langlands-phase-next.yml
682	./_verify/unzip/tau_crystal/.github/workflows/labs/lean-proofs.yml
783	./_verify/unzip/tau_crystal/.github/workflows/labs/phys_guards.yml
159	./_verify/unzip/tau_crystal/.github/workflows/labs/physics.yml
